date,campaign_id,campaign_name,placement,impressions,clicks,cost,orders,sales,ctr,cpc,cvr,acos,roas,zero_sales_spend_flag
2020-02-17,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,48,0,0.0,0,0.0,0.0,,,,,False
2020-02-17,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,29,0,0.0,0,0.0,0.0,,,,,False
2020-02-17,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,35,1,10.59,0,0.0,0.02857142857142857,10.59,0.0,,0.0,True
2020-02-17,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1395,1,10.63,0,0.0,0.0007168458781362007,10.63,0.0,,0.0,True
2020-02-17,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,72,0,0.0,0,0.0,0.0,,,,,False
2020-02-17,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,95,7,27.72857142857143,0,0.0,0.07368421052631578,3.9612244897959186,0.0,,0.0,True
2020-02-17,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2475,2,18.865,0,0.0,0.0008080808080808081,9.4325,0.0,,0.0,True
2020-02-17,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,358,3,24.343333333333334,0,0.0,0.008379888268156424,8.114444444444445,0.0,,0.0,True
2020-02-17,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,103,13,6.463076923076924,3,1210.72,0.1262135922330097,0.49715976331360956,0.23076923076923078,0.00533820943164144,187.32873125446318,False
2020-02-17,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,173,2,17.605,0,0.0,0.011560693641618497,8.8025,0.0,,0.0,True
2020-02-17,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,25,0,0.0,0,0.0,0.0,,,,,False
2020-02-17,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,211,4,17.1625,0,0.0,0.018957345971563982,4.290625,0.0,,0.0,True
2020-02-17,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Product pages on Amazon,223,0,0.0,0,0.0,0.0,,,,,False
2020-02-17,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,310,1,12.9,0,0.0,0.0032258064516129032,12.9,0.0,,0.0,True
2020-02-17,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,195,4,10.16,1,295.76,0.020512820512820513,2.54,0.25,0.034352177441168516,29.11023622047244,False
2020-02-17,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,9724,7,19.48,1,295.76,0.0007198683669271905,2.782857142857143,0.14285714285714285,0.06586421422775224,15.182751540041068,False
2020-02-17,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2871,15,18.965333333333334,0,0.0,0.00522466039707419,1.2643555555555557,0.0,,0.0,True
2020-02-18,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,First page Top of Search on Amazon,2,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Product pages on Amazon,329,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Rest of search on Amazon,34,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,2,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,104,2,11.595,0,0.0,0.019230769230769232,5.7975,0.0,,0.0,True
2020-02-18,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,42,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,49,1,3.29,0,0.0,0.02040816326530612,3.29,0.0,,0.0,True
2020-02-18,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,817,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,64,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,115,2,39.385000000000005,1,265.18,0.017391304347826087,19.692500000000003,0.5,0.14852175880533977,6.733020185349751,False
2020-02-18,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2091,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,350,4,26.505000000000003,0,0.0,0.011428571428571429,6.626250000000001,0.0,,0.0,True
2020-02-18,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,101,15,2.948,4,1210.72,0.1485148514851485,0.19653333333333334,0.26666666666666666,0.0024349147614642526,410.6919945725916,False
2020-02-18,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,189,1,46.32,0,0.0,0.005291005291005291,46.32,0.0,,0.0,True
2020-02-18,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,33,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,676,17,18.73647058823529,0,0.0,0.02514792899408284,1.102145328719723,0.0,,0.0,True
2020-02-18,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1034,0,0.0,0,0.0,0.0,,,,,False
2020-02-18,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,685,2,9.22,0,0.0,0.00291970802919708,4.61,0.0,,0.0,True
2020-02-18,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,116,1,1.0,1,591.52,0.008620689655172414,1.0,1.0,0.0016905599134433326,591.52,False
2020-02-18,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,7318,2,17.92,0,0.0,0.00027329871549603714,8.96,0.0,,0.0,True
2020-02-18,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2575,6,17.706666666666667,0,0.0,0.002330097087378641,2.951111111111111,0.0,,0.0,True
2020-02-19,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,First page Top of Search on Amazon,3,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Product pages on Amazon,202,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Rest of search on Amazon,15,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,11,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,156,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,28,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,42,2,12.51,0,0.0,0.047619047619047616,6.255,0.0,,0.0,True
2020-02-19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,957,1,6.45,1,302.68,0.0010449320794148381,6.45,1.0,0.021309633936830975,46.927131782945736,False
2020-02-19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,59,1,3.83,0,0.0,0.01694915254237288,3.83,0.0,,0.0,True
2020-02-19,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,119,5,41.036,0,0.0,0.04201680672268908,8.2072,0.0,,0.0,True
2020-02-19,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,1797,3,34.73,0,0.0,0.001669449081803005,11.576666666666666,0.0,,0.0,True
2020-02-19,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,339,1,22.56,0,0.0,0.0029498525073746312,22.56,0.0,,0.0,True
2020-02-19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,95,8,2.62375,5,1816.08,0.08421052631578947,0.32796875,0.625,0.0014447326108981984,692.1696045736065,False
2020-02-19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,253,0,0.0,1,302.68,0.0,,,0.0,,False
2020-02-19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,51,0,0.0,0,0.0,0.0,,,,,False
2020-02-19,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,663,18,18.139444444444443,1,295.76,0.027149321266968326,1.0077469135802468,0.05555555555555555,0.06133163525982027,16.304799240452056,False
2020-02-19,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1449,1,12.16,0,0.0,0.0006901311249137336,12.16,0.0,,0.0,True
2020-02-19,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,609,4,11.825,0,0.0,0.006568144499178982,2.95625,0.0,,0.0,True
2020-02-19,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,81,2,16.475,0,0.0,0.024691358024691357,8.2375,0.0,,0.0,True
2020-02-19,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,5910,7,19.21142857142857,0,0.0,0.0011844331641285956,2.744489795918367,0.0,,0.0,True
2020-02-19,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2147,11,20.515454545454546,2,591.52,0.005123428039124359,1.8650413223140496,0.18181818181818182,0.03468260506061426,28.8328975938317,False
2020-02-20,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,First page Top of Search on Amazon,1,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Product pages on Amazon,238,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Rest of search on Amazon,19,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,4,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,205,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,37,1,7.96,0,0.0,0.02702702702702703,7.96,0.0,,0.0,True
2020-02-20,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,11,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1069,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,51,2,5.86,0,0.0,0.0392156862745098,2.93,0.0,,0.0,True
2020-02-20,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,113,6,23.105,0,0.0,0.05309734513274336,3.8508333333333336,0.0,,0.0,True
2020-02-20,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2051,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,265,1,31.39,0,0.0,0.0037735849056603774,31.39,0.0,,0.0,True
2020-02-20,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,91,17,2.684117647058823,9,3824.12,0.18681318681318682,0.15788927335640135,0.5294117647058824,0.0007018915847459868,1424.7214551829939,False
2020-02-20,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,159,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,36,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,399,14,19.26928571428572,0,0.0,0.03508771929824561,1.3763775510204084,0.0,,0.0,True
2020-02-20,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1502,0,0.0,0,0.0,0.0,,,,,False
2020-02-20,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,560,3,6.859999999999999,0,0.0,0.005357142857142857,2.2866666666666666,0.0,,0.0,True
2020-02-20,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,37,0,0.0,1,295.76,0.0,,,0.0,,False
2020-02-20,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,4164,4,28.615,0,0.0,0.0009606147934678194,7.15375,0.0,,0.0,True
2020-02-20,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,1577,9,16.64,1,295.76,0.0057070386810399495,1.848888888888889,0.1111111111111111,0.05626183391939411,17.77403846153846,False
2020-02-21,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,First page Top of Search on Amazon,1,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,Product pages on Amazon,182,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,Rest of search on Amazon,4,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,First page Top of Search on Amazon,276,4,103.89,0,0.0,0.014492753623188406,25.9725,0.0,,0.0,True
2020-02-21,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,Product pages on Amazon,10776,9,41.42,0,0.0,0.0008351893095768374,4.602222222222222,0.0,,0.0,True
2020-02-21,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,Rest of search on Amazon,141,1,47.19,0,0.0,0.0070921985815602835,47.19,0.0,,0.0,True
2020-02-21,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,First page Top of Search on Amazon,21,1,53.66,0,0.0,0.047619047619047616,53.66,0.0,,0.0,True
2020-02-21,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Product pages on Amazon,2704,3,17.456666666666667,0,0.0,0.0011094674556213018,5.818888888888889,0.0,,0.0,True
2020-02-21,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Rest of search on Amazon,131,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,193,2,37.685,0,0.0,0.010362694300518135,18.8425,0.0,,0.0,True
2020-02-21,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,6505,6,31.58,1,660.17,0.0009223674096848578,5.263333333333333,0.16666666666666666,0.04783616341245437,20.90468651044965,False
2020-02-21,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,860,3,25.723333333333333,0,0.0,0.0034883720930232558,8.574444444444444,0.0,,0.0,True
2020-02-21,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,14,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,Product pages on Amazon,4326,3,46.02666666666667,0,0.0,0.0006934812760055479,15.342222222222224,0.0,,0.0,True
2020-02-21,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,Rest of search on Amazon,428,1,38.1,0,0.0,0.002336448598130841,38.1,0.0,,0.0,True
2020-02-21,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,9,1,1.0,0,0.0,0.1111111111111111,1.0,0.0,,0.0,True
2020-02-21,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,848,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,52,1,12.48,0,0.0,0.019230769230769232,12.48,0.0,,0.0,True
2020-02-21,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,68,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2286,2,54.285,0,0.0,0.0008748906386701663,27.1425,0.0,,0.0,True
2020-02-21,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,103,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,64,8,7.9375,4,1513.4,0.125,0.9921875,0.5,0.00524481300383243,190.66456692913388,False
2020-02-21,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Product pages on Amazon,232,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,Rest of search on Amazon,21,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,348,11,16.097272727272728,0,0.0,0.031609195402298854,1.463388429752066,0.0,,0.0,True
2020-02-21,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Product pages on Amazon,777,0,0.0,0,0.0,0.0,,,,,False
2020-02-21,Sunscreen || SP || Automatic || 22nd Nov'19,Sunscreen || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,417,2,14.815,0,0.0,0.004796163069544364,7.4075,0.0,,0.0,True
2020-02-21,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,2122,46,28.456739130434784,5,1774.56,0.021677662582469368,0.618624763705104,0.10869565217391304,0.01603594081374244,62.35992085621958,False
2020-02-21,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Product pages on Amazon,16997,6,29.5,0,0.0,0.0003530034712008001,4.916666666666667,0.0,,0.0,True
2020-02-21,Sunscreen || SP || Generic || 24th Nov'19,Sunscreen || SP || Generic || 24th Nov'19,Rest of search on Amazon,2875,7,26.09857142857143,1,295.76,0.002434782608695652,3.7283673469387755,0.14285714285714285,0.08824239731056069,11.332421041107887,False
2020-02-22,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,First page Top of Search on Amazon,0,0,0.0,0,0.0,,,,,,False
2020-02-22,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,Product pages on Amazon,227,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Face Wash || SP || Auto || 21st Feb'20,Face Wash || SP || Auto || 21st Feb'20,Rest of search on Amazon,17,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,First page Top of Search on Amazon,658,10,82.94300000000001,0,0.0,0.015197568389057751,8.294300000000002,0.0,,0.0,True
2020-02-22,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,Product pages on Amazon,10639,7,44.79714285714285,0,0.0,0.0006579565748660588,6.399591836734693,0.0,,0.0,True
2020-02-22,Hair Oil || SP || Generic || 21st feb'20,Hair Oil || SP || Generic || 21st feb'20,Rest of search on Amazon,245,0,0.0,1,311.61,0.0,,,0.0,,False
2020-02-22,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,First page Top of Search on Amazon,71,1,49.62,0,0.0,0.014084507042253521,49.62,0.0,,0.0,True
2020-02-22,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Product pages on Amazon,10513,6,28.84,0,0.0,0.0005707219632835537,4.806666666666667,0.0,,0.0,True
2020-02-22,Hair Oil || SP|| Automatic || 17th Feb'20,Hair Oil || SP|| Automatic || 17th Feb'20,Rest of search on Amazon,245,1,20.53,0,0.0,0.004081632653061225,20.53,0.0,,0.0,True
2020-02-22,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,179,1,71.43,0,0.0,0.00558659217877095,71.43,0.0,,0.0,True
2020-02-22,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Product pages on Amazon,4517,6,28.48333333333333,0,0.0,0.0013283152534868275,4.747222222222222,0.0,,0.0,True
2020-02-22,Night Cream || SP || Automatic || 22nd Nov'19,Night Cream || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,1043,7,27.48,0,0.0,0.006711409395973154,3.9257142857142857,0.0,,0.0,True
2020-02-22,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,First page Top of Search on Amazon,12,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,Product pages on Amazon,3483,10,40.412,0,0.0,0.002871088142405972,4.0412,0.0,,0.0,True
2020-02-22,Night Cream || SP || Generic || 24th Nov'19,Night Cream || SP || Generic || 24th Nov'19,Rest of search on Amazon,385,2,38.145,0,0.0,0.005194805194805195,19.0725,0.0,,0.0,True
2020-02-22,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,First page Top of Search on Amazon,8,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Product pages on Amazon,1019,1,13.02,0,0.0,0.0009813542688910696,13.02,0.0,,0.0,True
2020-02-22,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Pain Relief Oil || SP || Automatic || 22nd Nov'19,Rest of search on Amazon,68,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,First page Top of Search on Amazon,91,2,46.23,0,0.0,0.02197802197802198,23.115,0.0,,0.0,True
2020-02-22,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Product pages on Amazon,2511,4,51.1925,0,0.0,0.0015929908403026682,12.798125,0.0,,0.0,True
2020-02-22,Pain relief Oil || SP || Generic || 22nd Nov'19,Pain relief Oil || SP || Generic || 22nd Nov'19,Rest of search on Amazon,52,0,0.0,0,0.0,0.0,,,,,False
2020-02-22,Pain relief Oil || SP || Generic-New || 18th Jan'19,Pain relief Oil || SP || Generic-New || 18th Jan'19,First page Top of Search on Amazon,90,10,5.688000000000001,2,605.36,0.1111111111111111,0.5688000000000001,0.2,0.009396061847495706,106.42756680731364,False
