date,campaign_id,campaign_name,asin,sku,impressions,clicks,cost,orders,sales
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,B0CT7J7X98,Ignite1,44,1,1.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 3,B0CT7J7X98,Ignite1,6,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98,Ignite1,149,2,3.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98,Ignite1,2815,9,12.06,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 6,B0CT7J7X98,Ignite1,6,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,B0CT7J7X98,Ignite1,89,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98,Ignite1,10,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 9,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 9,B0CT7J7X98,Ignite1,5,1,1.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 13,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 2,B0CT7J7X98,Ignite1,6,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 21,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 21,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 23,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 23,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 30,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 30,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 4,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 6,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 9,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Broad Modifier - 9,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 1,B0CT7J7X98,Ignite1,8,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 11,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 11,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 12,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 13,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 14,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 17,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 17,B0CT7J7X98,Ignite1,3,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 2,B0CT7J7X98,Ignite1,11,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 20,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 20,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 21,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 21,B0CT7J7X98,Ignite1,3,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 22,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 22,B0CT7J7X98,Ignite1,5,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98,Ignite1,15,1,1.25,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 28,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 29,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 29,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 30,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 30,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 4,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 5,B0CT7J7X98,Ignite1,3,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 6,B0CT7J7X98,Ignite1,11,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 1,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 2,B0CT7J7X98,Ignite1,5,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 23,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 23,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 25,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 25,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 28,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 29,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 29,B0CT7J7X98,Ignite1,3,0,0.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 3,B0CT7J7X98,Ignite1,13,0,0.0,0,0.0
2025-11-09,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Broad Modifier - 1,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Broad Modifier - 1,B0DM43FG22,Timeless1,4,0,0.0,0,0.0
2025-11-09,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Broad Modifier - 2,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Broad Modifier - 2,B0DM43FG22,Timeless1,0,0,0.0,0,0.0
2025-11-09,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 1,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 1,B0DM43FG22,Timeless1,981,0,0.0,0,0.0
2025-11-09,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 2,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 2,B0DM43FG22,Timeless1,3,0,0.0,0,0.0
2025-11-09,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 4,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 4,B0DM43FG22,Timeless1,1,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - AUTO COMPLEMENTS,B0DM43FG22 (TIMELESS) - SP - AUTO COMPLEMENTS,B0DM43FG22,Timeless1,2,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / NICOTINAMIDE BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / NICOTINAMIDE BROAD+,B0DM43FG22,Timeless1,15,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,B0DM43FG22,Timeless1,3,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / PLUS BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / PLUS BROAD+,B0DM43FG22,Timeless1,2,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - KWG: SUPPLEMENT / ORGANIC BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: SUPPLEMENT / ORGANIC BROAD+,B0DM43FG22,Timeless1,1,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - KWG: SUPPLEMENT / PURE BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: SUPPLEMENT / PURE BROAD+,B0DM43FG22,Timeless1,1,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - LOW BID AUTO CLOSE,B0DM43FG22 (TIMELESS) - SP - LOW BID AUTO CLOSE,B0DM43FG22,Timeless1,2,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - LOW BID AUTO SUBSTITUTES,B0DM43FG22 (TIMELESS) - SP - LOW BID AUTO SUBSTITUTES,B0DM43FG22,Timeless1,5,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (TIMELESS) - SP - LOW BID BROAD+,B0DM43FG22 (TIMELESS) - SP - LOW BID BROAD+,B0DM43FG22,Timeless1,2,0,0.0,0,0.0
2025-11-09,B0DM43FG22 (Timeless)  - SP - PRODUCT 2,B0DM43FG22 (Timeless)  - SP - PRODUCT 2,B0DM43FG22,Timeless1,58,1,0.83,0,0.0
2025-11-09,BERBERINE - SP - SKC ' PURE BERBERINE ',BERBERINE - SP - SKC ' PURE BERBERINE ',B08HMCY7Y5,PremiumBerberine,1,0,0.0,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B07W8S6TC3,Saffron Extract Supplement1,24,0,0.0,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B087QTGP1D,MushroomComplex,0,0,0.0,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B08HMCY7Y5,PremiumBerberine,12,0,0.0,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B091MGWKT8,SeaMoss,2,0,0.0,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B0C6L9RBKZ,AMZ-EliteBrain,19,1,0.36,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B0CT7J7X98,Ignite1,126,2,1.17,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,B0DM43FG22,Timeless1,1,0,0.0,0,0.0
2025-11-09,Catch All - Cross Selling - Cambria,Catch All - Cross Selling - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,2,0,0.0,0,0.0
2025-11-09,Catch All - Cross Selling - Cambria,Catch All - Cross Selling - Cambria,B0CT7J7X98,Ignite1,0,0,0.0,0,0.0
2025-11-09,Catch All - Cross Selling - Cambria,Catch All - Cross Selling - Cambria,B0DM43FG22,Timeless1,0,0,0.0,0,0.0
2025-11-09,MUSHROOM - SP - SKC ' MICRODOSING MUSHROOMS ',MUSHROOM - SP - SKC ' MICRODOSING MUSHROOMS ',B087QTGP1D,MushroomComplex,24,0,0.0,0,0.0
2025-11-09,MUSHROOM - SP - SKC ' MUSHROOM 10X COMPLEX ',MUSHROOM - SP - SKC ' MUSHROOM 10X COMPLEX ',B087QTGP1D,MushroomComplex,10,1,5.09,0,0.0
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B07W8S6TC3,Saffron Extract Supplement1,4,1,0.33,1,20.99
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B087QTGP1D,MushroomComplex,5,0,0.0,0,0.0
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B08HMCY7Y5,PremiumBerberine,1,0,0.0,0,0.0
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,5,0,0.0,0,0.0
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,B0CT7J7X98,Ignite1,2,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Close - Cambria,Auto - Catch all - Close - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,1,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B087QTGP1D,MushroomComplex,1,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B08HMCY7Y5,PremiumBerberine,0,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B091MGWKT8,SeaMoss,1,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Complement - Cambria,Auto - Catch all - Complement - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,0,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B0C6L9RBKZ,AMZ-EliteBrain,1,0,0.0,0,0.0
2025-11-10,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,B0CT7J7X98,Ignite1,1,0,0.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,162,3,7.92,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,60,3,6.95,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *pure saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *pure saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,21,0,0.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *pure saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *pure saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,6,0,0.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,122,1,2.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,1495,38,100.48,7,167.92
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3,Saffron Extract Supplement1,448,10,28.48,2,41.98
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - AUTO COMPLEMENTS,B07W8S6TC3 (SAFFRON) - SP - AUTO COMPLEMENTS,B07W8S6TC3,Saffron Extract Supplement1,72,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3,Saffron Extract Supplement1,47,2,1.06,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - BRAND,B07W8S6TC3 (SAFFRON) - SP - BRAND,B07W8S6TC3,Saffron Extract Supplement1,0,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3,Saffron Extract Supplement1,40,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3,Saffron Extract Supplement1,6,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO CLOSE,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO CLOSE,B07W8S6TC3,Saffron Extract Supplement1,2,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - LOW BID AUTO LOOSE,B07W8S6TC3,Saffron Extract Supplement1,11,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,B07W8S6TC3,Saffron Extract Supplement1,10,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,B07W8S6TC3,Saffron Extract Supplement1,1,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3,Saffron Extract Supplement1,594,4,7.03,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3,Saffron Extract Supplement1,2354,23,39.32,1,20.99
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WOMEN ',B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WOMEN ',B07W8S6TC3,Saffron Extract Supplement1,0,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,B07W8S6TC3,Saffron Extract Supplement1,111,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3,Saffron Extract Supplement1,128,1,0.87,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3,Saffron Extract Supplement1,9,1,1.5,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3,Saffron Extract Supplement1,26,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3,Saffron Extract Supplement1,152,3,4.5,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3,Saffron Extract Supplement1,101,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3,Saffron Extract Supplement1,17,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,B07W8S6TC3,Saffron Extract Supplement1,21,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 2,B07W8S6TC3,Saffron Extract Supplement1,4,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,B07W8S6TC3,Saffron Extract Supplement1,320,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3,Saffron Extract Supplement1,36,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3,Saffron Extract Supplement1,8,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3,Saffron Extract Supplement1,5,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3,Saffron Extract Supplement1,24,0,0.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3,Saffron Extract Supplement1,62,1,1.7,0,0.0
