date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales
2025-12-26,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,b07w8s6tc3,47,2,3.36,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,b0c6l9rbkz,13,1,0.62,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,saffron 60 mg,1,1,1.5,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,liposomal saffron supplements,12,1,1.5,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,pure saffron supplement,2,1,1.5,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements organic,40,1,1.5,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,organic saffron,23,1,1.26,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,saffron supplements,3,1,1.26,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,b0dv5nbyn2,13,1,1.2,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 3,b0drtvw3pr,12,1,1.1,0,0.0
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 2,b0dhmlhgzl,3,1,1.1,1,20.99
2025-12-26,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,looking for best saffron product,2,1,0.96,0,0.0
2025-12-26,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',mushroom complex,30,1,2.88,0,0.0
2025-12-26,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / SUPPLEMENT SKC 'MUSHROOM SUPPLEMENT',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / SUPPLEMENT SKC 'MUSHROOM SUPPLEMENT',mushroom supplement,13,2,5.49,0,0.0
2025-12-26,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz,22,2,1.2,1,24.99
2025-12-26,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz mushroom,2,1,0.72,0,0.0
2025-12-26,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplement,246,1,2.41,0,0.0
2025-12-26,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b09kq4xn95,10,1,1.3,0,0.0
2025-12-26,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,b0793fb3lq,4,1,1.3,0,0.0
2025-12-26,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 3,b09zbc7dnt,5,1,1.3,0,0.0
2025-12-26,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,415,18,74.78,2,47.98
2025-12-26,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushrooms supplement,66,1,5.37,0,0.0
2025-12-26,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,983,8,31.72,2,49.98
2025-12-26,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine hcl 500mg 180,3,1,2.2,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine weight loss,104,1,1.4,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,what is the best berberine for weight loss,1,1,1.4,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine and l carnitine,1,1,2.2,1,24.99
2025-12-26,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0dtbxrp9t,10,1,1.18,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0f3qkym9j,31,2,2.36,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0fcdpcjyw,24,1,1.18,0,0.0
2025-12-26,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0fcyqxqbk,6,1,1.18,0,0.0
2025-12-26,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,54,1,2.0,0,0.0
2025-12-26,B0C6L9RBKZ (ELITE BRAIN) - SP - LOW BID AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - LOW BID AUTO CLOSE,b07fp4ks3r,1,1,0.48,0,0.0
2025-12-26,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,alpha brain,9,1,1.5,0,0.0
2025-12-26,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,caffeine free alpha gpc brain supplement,1,1,2.77,0,0.0
2025-12-26,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,l theanine and caffeine,2,1,1.24,0,0.0
2025-12-26,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,32,1,2.0,0,0.0
2025-12-26,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,281,6,12.6,1,32.99
2025-12-26,B0CT7J7X98 (IGNITE) - SP - LOW BID AUTO LOOSE,B0CT7J7X98 (IGNITE) - SP - LOW BID AUTO LOOSE,fat burner for teens,1,1,0.33,0,0.0
2025-12-26,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,543,7,10.15,1,30.0
2025-12-26,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b07xn7nvq9,14,1,1.41,0,0.0
2025-12-26,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,burn xt,13,1,1.45,0,0.0
2025-12-26,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,weight loss,60,2,2.9,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - *fat burner for women* - Exact - Ranking - Main Keywords - SKC- Cambria,B0CT7J7X98 - Ignite Fat Burner - *fat burner for women* - Exact - Ranking - Main Keywords - SKC- Cambria,fat burners for women,84,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,528,5,6.87,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,diet pills,5,1,1.3,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,good pills for weight loss,6,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,weight loss pills for women,20,2,2.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,boost metabolism for weight loss,12,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,fat burner pills day,1,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,mens fat burner,46,1,1.8,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b07v25n2pl,4,2,2.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b083f6md3n,3,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0897f2pg3,3,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b09yvmlzyw,3,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0b1nb4qvn,1,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0b343q8c2,6,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0f7k13d8k,21,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0fcyqxqbk,24,1,1.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,gnc women's energy and metabolism,1,1,1.38,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,speeding up metabolism,2,1,1.38,1,32.99
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,slimvance thermogenic fat burner,4,1,1.26,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,burn fat burner,1,1,1.42,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,extreme fat burner for men that don't work out,1,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner appetite suppressant and energy pills,3,1,1.11,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner for men,439,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner for women and appetite suppressant,3,1,1.34,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner pills women,2,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,360,2,2.69,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women at night without melatonin and works fast,1,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,lean mode fat burner,8,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,nighttime fat burner for women,10,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,stimulant free fat burner,3,1,1.46,1,32.99
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermo core fat burner,1,1,1.5,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner,184,3,4.5,2,65.98
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,visceraly fat burner subcutaneous fat,3,2,3.0,0,0.0
2025-12-26,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,fat burner,874,3,3.75,0,0.0
2025-12-26,"Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""","Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""",berberine supplement,88,1,2.6,0,0.0
2025-12-27,Auto - Catch all - Substitute - Cambria,Auto - Catch all - Substitute - Cambria,b07s92x275,2,1,0.35,0,0.0
2025-12-27,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,organic saffron,34,3,4.86,0,0.0
2025-12-27,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,4416,28,77.0,7,146.93
2025-12-27,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,27,1,3.0,0,0.0
2025-12-27,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,B07W8S6TC3 (SAFFRON) - SP - LOW BID BROAD+,saffron for adults adhd,1,1,1.0,0,0.0
2025-12-27,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,b09dtn7p4w,621,8,12.64,0,0.0
2025-12-27,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,saffron supplements,182,4,6.36,1,20.99
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,liposomal saffron,1,1,1.5,0,0.0
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,saffron organic,5,1,1.5,1,20.99
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,organic saffron,6,1,1.26,0,0.0
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,best saffron,26,1,2.21,0,0.0
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 1,diet pills work fast for women,6,1,1.7,0,0.0
2025-12-27,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron for cooking,5,1,0.95,0,0.0
2025-12-27,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / COMPLEX SKC 'MUSHROOM COMPLEX',mushroom complex,14,1,1.44,0,0.0
2025-12-27,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz saffron,4,1,3.71,0,0.0
2025-12-27,B087QTGP1D - M. Complex Supplement - Defensive - Cambria  - Exact ASIN - 2,B087QTGP1D - M. Complex Supplement - Defensive - Cambria  - Exact ASIN - 2,elite brain,1,1,2.0,0,0.0
2025-12-27,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushroom supplement,13,1,2.08,0,0.0
2025-12-27,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplement,279,2,5.4,0,0.0
2025-12-27,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,b08pvzbzlm,2,1,1.3,0,0.0
2025-12-27,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,380,14,61.58,1,23.99
2025-12-27,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushrooms supplement,80,3,8.4,0,0.0
2025-12-27,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,88,1,4.08,1,24.99
2025-12-27,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,1416,10,40.07,0,0.0
2025-12-27,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine patches,69,1,1.4,0,0.0
2025-12-27,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine weight loss,145,1,1.4,0,0.0
2025-12-27,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement weight loss,8,1,1.6,0,0.0
2025-12-27,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b087qtgp1d,4,1,1.18,0,0.0
2025-12-27,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0cg3sl43q,47,1,1.18,0,0.0
2025-12-27,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,14,1,2.0,0,0.0
2025-12-27,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,75,1,2.0,0,0.0
2025-12-27,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,neurotransmitter,1,1,0.86,0,0.0
2025-12-27,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,caffeine and l theanine,3,1,2.44,0,0.0
2025-12-27,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,cognitex elite brain health,7,1,5.47,0,0.0
2025-12-27,B0C6L9RBKZ (Elite Brain) - SP - BROAD 1,B0C6L9RBKZ (Elite Brain) - SP - BROAD 1,natural nootropic brain booster lions mane,5,1,2.87,0,0.0
2025-12-27,B0C6L9RBKZ (Elite Brain) - SP - BROAD 1,B0C6L9RBKZ (Elite Brain) - SP - BROAD 1,natural nootropic brain booster lions mane bacopa monnieri,2,1,2.87,0,0.0
2025-12-27,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,31,1,2.0,0,0.0
2025-12-27,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,b091mgwkt8,4,1,2.0,0,0.0
2025-12-27,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,366,1,2.1,0,0.0
